ID	YEAR	FOCAL_DEPTH	Magnitude	COUNTRY	LATITUDE	LONGITUDE	Tsumani Deaths	MISSING	INJURIES	DAMAGE_MILLIONS_DOLLARS	TOTAL_DEATHS10	-426		7.1	GREECE	38.9	22.7					2500
5437	2011	32	7.1	VANUATU	-18.365	168.143					
5436	2011	28	7	VANUATU	-18.311	168.218					
5438	2011	32	6.8	USA	52.171	-171.708					
5439	2011	33	7.4	NEW ZEALAND	-28.993	-176.238					
5442	2012	23	7	VANUATU	-17.827	167.133					
5446	2012	12	6.9	JAPAN	40.887	144.944					
5447	2012	20	7.4	MEXICO	16.493	-98.231					2
5449	2012	20	8.6	INDONESIA	2.327	93.063					10
5450	2012	25	8.2	INDONESIA	0.802	92.463					
5451	2012	11	6.3	VANUATU	-18.972	168.741					
5462	2012	28	7.3	EL SALVADOR	12.139	-88.59		40			
5463	2012	28	7.6	PHILIPPINES	10.811	126.638					1
5464	2012	35	7.6	COSTA RICA	10.085	-85.315					2
5467	2012	14	7.7	CANADA	52.788	-132.101	1				1
5468	2012	24	7.3	GUATEMALA	13.988	-91.895					48
5469	2012	31	7.2	JAPAN	37.89	143.949					
5472	2013	10	7.5	USA	55.393	-134.652					
5476	2013	24	7.9	SOLOMON ISLANDS	-10.766	165.114	10	15			10
5477	2013	21	7	SOLOMON ISLANDS	-10.928	166.018					
5491	2013	17	6.5	NEW ZEALAND	-41.704	174.337					
5519	2013	10	6.5	NEW ZEALAND	-41.731	174.027					
5506	2013	47		PAKISTAN	25.18	62.26					825
5533	2013	10	7.1	JAPAN	37.2	144.6					
5534	2013	10	7.7	ANTARCTICA	-60.274	-46.401					
5555	2014	21	6.7	CHILE	-19.965	-70.814					
5557	2014	25	8.2	CHILE	-19.61	-70.769					7
5558	2014	22	7.7	CHILE	-20.571	-70.493					
5559	2014	23	7.6	SOLOMON ISLANDS	-11.27	162.148					
5560	2014	39	7.4	SOLOMON ISLANDS	-11.463	162.051					
5563	2014	24	7.2	MEXICO	17.397	-100.972					
5564	2014	43	7.5	PAPUA NEW GUINEA	-6.755	155.024					
5572	2014	20	6.9	NEW ZEALAND	-29.977	-177.725					
5571	2014	109	7.9	USA	51.849	178.735					
5574	2014	20	6.5	JAPAN	37.005	142.453					
5575	2014	10	6.1	USA	58.306	-136.96					
5577	2014	16	7	CHILE	-32.108	-110.811					
5607	2014	40	7.3	EL SALVADOR	12.526	-88.123					1
5578	2014	45	7.1	INDONESIA	1.893	126.522					
5580	2015	23	6.7	JAPAN	39.856	142.881					
5582	2015	10	6.4	VANUATU	-16.431	168.148					
5581	2015	40	7.5	PAPUA NEW GUINEA	-4.76	152.556					
5584	2015	33	5.7	JAPAN	31.594	140.167					
5583	2015	42	7.5	PAPUA NEW GUINEA	-5.465	151.886					
5589	2015	12	6.7	SOLOMON ISLANDS	-9.303	158.396					
5588	2015	10	7	SOLOMON ISLANDS	-10.444	165.172					
5591	2015	29	6.9	USA	52.736	-169.446					
5590	2015	22	8.3	CHILE	-31.573	-71.674	8				15
5592	2015	10	6.9	CHILE	-29.439	-72.105					
5593	2015	12	6.7	JAPAN	30.991	128.877					
5594	2015	11	6.5	GREECE	38.755	20.552					2
5598	2016	24	7.8	INDONESIA	-4.908	94.275					
5599	2016	21	7.8	ECUADOR	0.382	-79.922					663
5600	2016	27	7	VANUATU	-16.074	167.393					
5604	2016	10	7.2	NEW CALEDONIA	-22.495	173.111					
5605	2016	10	7.4	UK TERRITORY	-55.279	-31.874					
5606	2016	19	7.1	NEW ZEALAND	-37.401	179.055					
5613	2016		7.8	NEW ZEALAND	-42.757	173.077					2
5618	2016	11	6.9	JAPAN	37.392	141.403					
5620	2016	10	7	NICARAGUA	11.96	-88.835					
5630	2016	41	7.8	SOLOMON ISLANDS	-10.665	161.335					1
5632	2016	21	6.9	SOLOMON ISLANDS	-10.73	161.107					
5636	2016	103	7.9	PAPUA NEW GUINEA	-4.509	153.45					
5637	2016	35	7.6	CHILE	-43.416	-73.88					
5639	2017	17	6.9	FIJI	-19.326	176.053					
5642	2017	136	7.9	PAPUA NEW GUINEA	-6.214	155.122					
5647	2017	25	6.9	CHILE	-33.073	-72.051					
5648	2017	26	6.9	PHILIPPINES	5.516	125.093		2			
5649	2017	2	6.2	USA	59.844	-136.695					
5652	2017	10	6.3	GREECE	38.932	26.364					1
5654	2017	11	7.7	RUSSIA	54.472	168.815					
5655	2017	10	6.7	TURKEY	36.949	27.458					2
5658	2017	47	8.2	MEXICO	15.022	-93.899					98
5663	2017	11	6.8	NEW CALEDONIA	-21.66	169.203					
5664	2017	10	6.6	NEW CALEDONIA	-21.63	168.884					
5670	2017	10	7	NEW CALEDONIA	-21.334	168.683					
5672	2018	10	7.5	HONDURAS	17.474	-83.519					
5675	2018	36	7.1	PERU	-15.776	-74.744					
5673	2018	25	7.9	USA	56.046	-149.073					
5676	2018			PAPUA NEW GUINEA	-3.608	144.588					
5678	2018	5	6.9	USA	19.37	-155.032					
5683	2018			USA							
5684	2018			SPAIN			1				1
5685	2018	31	6.9	INDONESIA	-8.287	116.452					560
5686	2018	563	8.2	FIJI	-18.178	-178.111					
5687	2018	154	7.3	VENEZUELA	10.855	-62.883					5
5688	2018	27	7.1	NEW CALEDONIA	-22.066	170.05					
5689	2018	10	7.5	INDONESIA	-.178	119.84	4340	10679	69483	1500	4340
5725	2018	17	6.5	NEW CALEDONIA	-21.743	169.522					
5690	2018	14	6.8	GREECE	37.506	20.563					
5698	2018	10	7.5	NEW CALEDONIA	-21.969	169.446					
5714	2018			RUSSIA	50.56	131.47					
5699	2018			INDONESIA	-6.102	105.423	437	31943	2844	250	437
5705	2019	10	7.6	PAPUA NEW GUINEA	-4.051	152.597					
5710	2019	11	6.4	CHILE	-30.056	-72.082					
5711	2019	34	7.2	NEW ZEALAND	-30.805	-178.095					
5712	2019	12	6.4	JAPAN	38.646	139.472					
5716	2019			ITALY	38.789	15.213					
5733	2019	33	7.1	INDONESIA	1.6	126.416					1
5736	2020	10	6.4	USA TERRITORY	17.916	-66.813					4
5740	2020	10	7.7	CUBA	19.44	-78.755					
5746	2020	57	7.5	RUSSIA	48.986	157.693					
5747	2020	17	6.6	GREECE	34.205	25.712					
5748	2020			INDONESIA	-8.058	114.242	1				1
